Papel;Setor;Preço Atual (R$);Liquidez Diária (R$);Último Dividendo;Dividend Yield;DY (3M) Acumulado;DY (6M) Acumulado;DY (12M) Acumulado;DY (3M) média;DY (6M) média;DY (12M) média;DY Ano;Variação Preço;Rentab. Período;Rentab. Acumulada;Patrimônio Líquido;VPA;P/VPA;DY Patrimonial;Variação Patrimonial;Rentab. Patr. Período;Rentab. Patr. Acumulada;Quant. Ativos;Volatilidade;Num. Cotistas
XPIN11;Imóveis Industriais e Logísticos;69,76;230.988,96;0,74;1,11 ;3,24 ;6,55 ;13,41 ;1,08 ;1,09 ;1,12 ;8,97 ;-4,63 ;-3,57 ;20,49 ;729.159.921,12;101,97;0,68;0,73 ;-1,85 ;-1,14 ;0,31 ;81;15,87;43.036
XPLG11;Imóveis Industriais e Logísticos;97,45;2.501.108,65;0,82;0,82 ;2,50 ;5,04 ;10,45 ;0,83 ;0,84 ;0,87 ;7,82 ;1,38 ;2,21 ;23,44 ;3.330.603.656,16;106,83;0,91;0,77 ;-6,22 ;-5,50 ;5,49 ;18;15,36;338.130
XPML11;Shoppings;104,26;10.937.854,39;0,92;0,92 ;2,72 ;5,50 ;11,34 ;0,91 ;0,92 ;0,95 ;7,50 ;-1,45 ;-0,54 ;19,67 ;6.555.072.666,37;115,57;0,90;0,80 ;14,49 ;15,41 ;23,67 ;20;14,78;604.158
XPPR11;Lajes Corporativas;12,54;78.639,38;0,07;0,53 ;1,02 ;2,30 ;4,38 ;0,34 ;0,38 ;0,37 ;0,53 ;-9,03 ;-8,55 ;-8,55 ;443.953.188,51;60,68;0,21;0,12 ;-18,41 ;-18,31 ;-21,40 ;2;21,62;42.867
XPSF11;Fundo de Fundos;5,93;567.895,09;0,07;1,07 ;3,15 ;6,16 ;13,07 ;1,05 ;1,03 ;1,09 ;9,66 ;1,00 ;2,08 ;13,07 ;329.787.279,61;7,62;0,78;0,79 ;-8,74 ;-8,02 ;-90,38 ;14;16,46;59.908
XTED11;Lajes Corporativas;8,82;17.641,88;11,16;;;;;;;;;;;;67.378.204,04;28,02;0,31;0,00 ;-0,36 ;-0,36 ;-3,45 ;1;29,46;4.098
YUFI11;Fundo de Desenvolvimento;59,50;5,17;29,23;0,00 ;0,00 ;0,55 ;3,31 ;0,00 ;0,55 ;0,28 ;2,80 ;0,00 ;0,00 ;;22.645.309,19;;;;;;;12;34,56;56
YUFI11B;Indefinido;;;0,63;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;;0,00 ;0,00 ;0,00 ;;105,53;;0,60 ;-0,01 ;0,59 ;6,32 ;0;;0
ZAGH11;Serviços Financeiros Diversos;10,10;38.058,17;0,06;0,60 ;1,86 ;4,07 ;7,20 ;0,62 ;0,68 ;0,60 ;5,43 ;-2,83 ;-2,25 ;-14,34 ;83.082.461,61;;;;;;;1;69,35;410
ZAVC11;Indefinido;8,80;7.910,26;0,13;0,00 ;2,94 ;7,70 ;16,30 ;0,98 ;1,28 ;1,36 ;0,00 ;0,00 ;0,00 ;;36.086.878,85;;;;;;;1;104,16;438
ZAVI11;Indefinido;86,30;33.883,87;1,10;1,27 ;3,86 ;7,67 ;15,42 ;1,29 ;1,28 ;1,29 ;11,67 ;-1,31 ;-0,06 ;4,34 ;159.197.180,67;;;;;;;9;28,68;2.751
ZIFI11;Fundo de Desenvolvimento;507,00;3.653,80;3,31;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;0,00 ;;83.915.222,92;;;;;;;14;52,05;91
